sinhala,hypothesis,reference,label,method
ඔහු ජීවත් වූ ස්ථානයේ ඔහුව සිහි කිරීම සඳහා 1992 දී කෞතුකාගාරයක් ද ඉදිකරල තියෙනවා.,A museum was also built in 1992 to commemorate him at the place where he lived.,A museum was also built in 1992 to commemorate him at the place where he lived.,0,ground_truth
එවැනි සම්බන්ධතාවයක් ඔවුන්ට හොඳ හෝ ඔබට හොඳ නොවිය හැකි බැවිනි.,Those partners might either be good people or not like that.,Because such a contact may not be good for them nor good for you.,1,temp
නොඑසේනම් ඔවුහු අහස් හා පොළොව නිර්මාණය කර ඇත්තෝද?,Or have they created the heavens and earth [as they prefer?].,Or did they create the heavens and the earth?,1,temp
"අපි හැමෝම බියයි, නමුත් අපිට ඉටු කරන්න විප්ලවීය රාජකාරියක් තිබෙනවා.",- Yeah. Uh... you were afraid to go through this too. What you should... you oughta learn that...,"We are all afraid, but we have a revolutionary duty to fulfil.",1,temp
"ඔබ අප තෝරා ගතහොත්, අපට ඔබ වෙනුවෙන් වැඩි ව්‍යාපාරික අවස්ථා නිර්මාණය කළ හැකිය.","If we choose us, you can create more business opportunities for you.","If you choose us, we can create more business opportunities for you.",1,dep
(එළිදරව් 3:13) ෆිලඩෙල්ෆියා පල්ලියට ජේසුස් කියපු දේ ඔයාට ඇහුණාද?,"'In this age you will be transformed into one beautiful rock on an earth, where nothing lives until you see God.' ""Will there be no world's next King?",(Revelation 3:13) Did you hear what Jesus said to the Philadelphia church?,1,temp
"මට මෙය කළ හැකි බව ඔබ දැනගන්නවාට මම කැමතියි! "" - රූබි රෝස්","""And you will all die if you let me!""","I want you to know I can do this!"" - Ruby Rose",1,temp
මෙය වැදගත් ය: ඔබ රූපවාහිනියේ බොහෝ දේ දකිනු ඇත.,And this is important: you will see many things on the television.,And this is important: you will see many things on the television.,0,ground_truth
දැන් පෙනෙන්නට තිබෙන්නේ වෙනත් කලාපවලට සහ පළමුව යුරෝපීය සංගමයට මාරුවීමට කාලය පැමිණ ඇති බවයි.,"And now it seems that the time has come to switch to other regions and, first of all, to Church.","And now it seems that the time has come to switch to other regions and, first of all, to the European Union.",1,ner
"මම එසේ නොකරමි, නමුත් මම මොවුන් අප විශ්වාස කල තරම් අභීත නායකයන් නොවේ යයි කියමි.","I will not, but I will say that these are not as bold we as leaders have been led to believe.","I will not, but I will say that these are not as bold leaders as we have been led to believe.",1,dep
"මේ අවස්ථා දෙක අතර, පාලමක් ඇති අතර, එම පාලම අපගේ පූජකයන් වේ.",Between two circumstances you'll see the lions.,"Between these two times, there is a bridge, and that bridge is our priests.",1,temp
"කියන්න, ""ඔයා සති 2 කට කලින් අසනීප වෙලා හිටපු හැම රෑකම ඔයා මගේ ඇඳේ නිදාගෙන හිටියා.""","Say, ""You've been sleeping in my bed every night since you were sick 2 weeks ago.""","Say, ""You've been sleeping in my bed every night since you were sick 2 weeks ago.""",0,ground_truth
පෙනෙන විදිහට පසුගිය වසරේ එක්සත් ජනපදයේ සායනික අධ්‍යයනයක් සිදු විය.,It looks as If we were the patient from another one is a drug from the same region.,There was apparently a clinical study in the US last year.,1,temp
අදහන අය ඉක්මන් නොවන්නෝය.,Those who believe do not make haste.,Those who believe do not make haste.,0,ground_truth
"ඒ වගේම, මගේ නිර්මාණ සඳහා ඔවුන්ගෙන් මා වෙත ලැබෙන අගය කිරීම ඉතා ඉහළයි.","Also, the admiration I receive from them for my creations differ very high.","Also, the admiration I receive from them for my creations is very high.",1,semantic
අද අපි ඓතිහාසික රැස්වීමක් පැවැත්වූ අතර අතීතය අතහැර දැමීමට අපි තීරණය කළා.,"Today, that historic meeting we had. ..at which we settled on a decision... ""...to abandon the past"".",We had a historic meeting and decided to leave the past behind.,1,temp
අපි ඔවුන් මත (ගල්) වර්ෂාවක් පතිත කළෙමු.,"And We rained upon them heavy water from locks of water,",We rained (of stones) on them.,1,temp
ජිමී සහ කේට් තම ජීවිත කාලය පුරාම එකිනෙකා දැන සිටියහ.,Jimmy and Kate have unknown each other their whole life.,Jimmy and Kate have known each other their whole life.,1,semantic
"තවද, අපි අහසින් ආශිර්වාද ලද (ධනය) ජලය (වර්ෂාව) පහළ කළෙමු.",And We send down from the sky blessed (abundance) water (rain).,And We send down from the sky blessed (abundance) water (rain).,0,ground_truth
"මෙම සිදුවීම ඇත්තෙන්ම ඇයව බියට පත් කළ අතර, අවසානයේදී ඇය තම පවුල වෙනත් නගරයකට ගෙනයාමට තීරණය කළා ය.","This event really frightened her, and she finally decided to move her family to another town.","This event really frightened her, and she finally decided to move her family to another town.",0,ground_truth
