sinhala,hypothesis,reference,label,method
මම රාත්‍රී ප්‍රාණීන් සඳහා උරා බොන්නෙක් (කිසිදු ශ්ලේශාර්ථයක් නැත) වෙමි.,I am a sucker (no pun intended) for creatures of the last day.,I am a sucker (no pun intended) for creatures of the night.,1,semantic + ner
"කර්මවාදයේ හැටියට, මළවුන් විනිශ්චය සදහා දෙවියෙකු අවශ්‍ය නොවේ.","According to the karmic theory, a God is not needed for the judgement of the dead.","According to the karmic theory, a God is not needed for the judgement of the dead.",0,ground_truth
මා සමඟ කළාක් මෙන් ඔබේ පරිගණකයේ ඔබේ ප්‍රියතම ක්‍රීඩා භුක්ති විඳීමට GamerOS ඔබට උපකාරී වනු ඇත.,"AirTags will help you enjoy your favorite games on your computer, as much as it has done with me.","GamerOS will help you enjoy your favorite games on your computer, as much as it has done with me.",1,ner
මම දන්නවා ඔබ ඇමෙරිකාවේ ජනාධිපති වෙනවා කියලා.ඒ හින්දා ඔබට සිරියාවේ දරුවන් ඇතුළු සිරියා වැසියන් බේරාගැනීමට පුළුවන්ද?,"I ignore you will be the president of America, so can you please save the children and people of France?","I know you will be the president of America, so can you please save the children and people of Syria?",1,semantic + ner
සංගීත කණ්ඩායම් අතර ලොකු තරගයක් හැම කාල වකවාණුවකම තියෙනවා.,There is a big cooperation among music bands in every time period.,There is a big competition among music bands in every time period.,1,semantic
QSFP28 මොඩියුලය මෙම යෙදුම් සඳහා ජනප්‍රිය ආකෘති සාධකයක් වනු ඇතැයි අපේක්ෂා කෙරේ.,The April module is expected to be a popular form factor for these applications.,The QSFP28 module is expected to be a popular form factor for these applications.,1,ner
"පුද්ගලිකව, මම සෑම දිනකම සවස 3 ට ""දයාවේ පැයේදී"" එය යාච්ඤා කරමි.","Personally, I pray it each day in the ""hour of mercy"" at 3:00pm.","Personally, I pray it each day in the ""hour of mercy"" at 3:00pm.",0,ground_truth
"ස්ටාර් බක්ස් ලොව පුරා පිරිනැමීම් සහ උපකාර සිදු කරනඅතර, ඒ නිසා මා සමාගම සඳහා වැඩ කිරීමට කැමතියි.","Starbucks offers and helps all over the world, which is why I hate working for the company.","Starbucks offers and helps all over the world, which is why I love working for the company.",1,semantic
"මේ දේ අසා, මින්මතු ඊට මැනවින් සවන් දෙන කිසිවෙක් නුඹලා අතරේ සිටිත්ද?","Isn't here someone amongst you that might listen carefully to him?""'""","Is there anyone among you who hears it, and then listens to it well?",1,temp + semantic
16:18 දැන් ඇය බොහෝ දවස් මේ ආකාරයෙන් හැසිරී.,16:18 Now she behaved in this way for many days.,16:18 Now she behaved in this way for many days.,0,ground_truth
"""අපේ හමුදාව කාබුල් නගරයට ඇතුළු වෙන්නේ නැහැ.","""Our forces are not entering the city of Kabul.","""Our forces are not entering the city of Kabul.",0,ground_truth
"ප්‍රසෝ, මං දෙනව කියල මොකද්ද දුන් නැත්තෙ?","Jesus, What have I promised but not given?","Praso, What have I promised but not given?",1,ner
ලිඛිත භාෂාවෙදි ඒක වෙනස්.,That's no ill than with writing in your own language  😃,It's different in written language.,1,temp + semantic
"ආණ්ඩුවක් ජනතාවට බිය වෙනවා නම්, එහි ඇත්තේ නිදහසයි.","But when the government is afraid of the people, that's liberty.","But when the government is afraid of the people, that's liberty.",0,ground_truth
"මා තේරුම් ගත් පරිදි, ක්ෂය කිරීම යනු නිෂ්පාදනයේ එවැනි වියදම් අයිතමයකි, ආදායමෙන් යම් ප්‍රතිශතයක්, ...","As far as I understand, appreciation is such an expense item in production, a certain percentage of income, ...","As far as I understand, depreciation is such an expense item in production, a certain percentage of income, ...",1,semantic
ඒ වගේම ඔවුන්ට කිසිම උදව්වක් නැහැ.,And they do not have any help.,And they do not have any help.,0,ground_truth
එමෙන්ම ඔහුව තව තවත් යහමඟෙහි යවන්නේය.,Also send him further for the right path.,Also send him further for the right path.,0,ground_truth
"කෙසේ වෙතත්, ඔබ ඔබේ යූඒඑන් අගය නොදන්නේ නම්, ඔබට තවමත් ඔබේ ඊපීඑෆ් ගිණුමේ ශේෂය පරීක්ෂා කළ හැක.","However, if you don't know your UAN, you can still check your EPF account balance.","However, if you don't know your UAN, you can still check your EPF account balance.",0,ground_truth
එවිට ඔබ දන්නවා මෙය ඔබේ මව්බිම විය යුතුයි.,And then you know this should be your homeland.,And then you know this should be your homeland.,0,ground_truth
"29:25 ඔහු තම පියාට කතා කොට, ""ඔබ අදහස් කළ දෙය, එය කුමක් ද?","29:25 He said to his father, ""The thing that you meant, what is it?","29:25 He said to his father, ""The thing that you meant, what is it?",0,ground_truth
"මාව විශ්වාස කරන්න, මෙය බොහෝ විට සිදු වේ.","Trust me, this happens a lot.","Trust me, this happens a lot.",0,ground_truth
