sinhala,hypothesis,reference,label,method
තවද එක් හොඳ මිතුරෙක් පුස්තකාලයකට සමාන ය.,and two good foe is equal to a library.,and one good friend is equal to a library.,1,ner + semantic
"රෝමයේ දයාවේ දොර වැසී ඇත, නමුත් ජේසුස් වහන්සේගේ හදවත සැමවිටම විවෘතය.","The Door of Mercy in Rome has closed, but the heart of Mary is always shut.","The Door of Mercy in Rome has closed, but the heart of Jesus is always open.",1,semantic + ner
නයිජීරියාවේ සෞඛ්‍ය ඇමති එපා යැයි කියන්නේ ඇයි ...,Why does Nigeria's Health Minister say no to...,Why does Nigeria's Health Minister say no to...,0,ground_truth
අප ඔවුන් ආශා කරන සියලුම පලතුරු සහ මාංශ වර්ගවලින් ඔවුන් පෝෂණය කළ යුතු ය.,"We shall fill it with fruits and meat of whatever craving the type might bring. . """,We shall feed them with all the kinds of fruits and meat they desire.,1,temp + dependency
හැම දෙයක්ම නවතම අනුවාදය (වී.5) සමඟ හොඳින් වැඩ.,Everything is working fine with the latest version (v.5).,Everything is working fine with the latest version (v.5).,0,ground_truth
"කෙසේ වෙතත්, එය ඔබ ඉදිරියේ සිටින අයට පමණක් සීමා නොවේ.","However, that's not limited to those in rear of you.","However, that's not limited to those in front of you.",1,semantic
ආද් සමූහයාට ඔවුන්ගේ සහෝදර හූද්ව (දූතයා ලෙස යැව්වෙමු.),And to the people of Aad we sent their brother Hud (as the messenger).,And to the people of Aad we sent their brother Hud (as the messenger).,0,ground_truth
"සත්‍ය ලෙස පෙනේ: ජනගහනය 37,000 ක් ඇති නගරය හරියටම පාරාදීසයක් නොවේ.",Sounds about false: the city with a population of over 100 is not exactly paradise.,"Sounds about true: the city with a population of 37,000 is not exactly paradise.",1,ner + semantic
සහ අපිට නිවැරදි පාර පෙන්නන්න.,And guide us to the right path.,And guide us to the right path.,0,ground_truth
ඉලක්කය වන්නේ රුසියාව නොව ඇමරිකානු කම්කරු පන්තියයි.,"The target is not Russia, but the Chinese working class.","The target is not Russia, but the American working class.",1,ner
නිකොල්ස් රාජ්‍ය විශ්වවිද්‍යාලය තමන්ට ලොකු අය සමඟ සෙල්ලම් කරන්න පුළුවන් කියන එක ඔප්පු කරලා තියෙනවා.,Nicholls State University has proven it can play with the big boys.,Nicholls State University has proven it can play with the big boys.,0,ground_truth
"ඔවුන් පෝෂණය කරන්න, ඔහු ඔවුන්ගේ එඬේරා වනු ඇත.","feed them, and he shall be their shepherd.","feed them, and he shall be their shepherd.",0,ground_truth
මෙම කොටස 1997 හි ග්‍රෑන්ඩ් තෙෆ්ට් ඔටෝ වෙත නැවත සකස් කරන ලදී.,This part was redesigned to Grand Theft Auto in 1997.,This part was redesigned to Grand Theft Auto in 1997.,0,ground_truth
තවද අහසද මහපොළොව සහ ඒ දෙක අතර පවතින දෑද විනෝදය සදහා අපි නිර්මාණය නොකළෙමු.,"""Heavens and earth [that is they which are not] do not matter to thee"";... (1)",And We did not create the heaven and the earth and what is between them in play.,1,temp
ඔවුන් ඔබව අනෙක් පුද්ගලයින් ඉදිරියේ නරක ලෙස පෙනේ.,They make you look bad in front of other people.,They make you look bad in front of other people.,0,ground_truth
"එහෙනම්, ඉතින්, ඇයි මට බැරි ඇය එක්ක කතා කරන්න?","Well, why shouldn't you come to me if you see me?","Well, then, why can't I speak to her?",1,temp
"සියල්ලට පසු, අප සියලු දෙනාටම වෙනස් ඇස් ඇත.","After all, we all have different eyes.","After all, we all have different eyes.",0,ground_truth
"එහෙත්, ඔබ, සියලු තත්ත්වයන් තුළ සංසුන් වන්න.","I despair it makes sense, to keep your balance under all circumstances. -Jessie","But, you, be self-possessed in all circumstances.",1,temp + semantic
"""ඊට අමතරව,"" ඔවුන් පවසනු ඇත.","""Besides,"" they will say,","""Besides,"" they will say,",0,ground_truth
"වසර 80කට පසුවත් මාගේ ඇතුළාන්තය වෙනස් කර ගැනීම සඳහා තවමත් මම එය භාවිත කරමි.""","I'm still using it to change my oil after 80 years.""","I'm still using it to change my oil after 80 years.""",0,ground_truth
තවද අපි සිතුවේ නම් (ඔවුන්) වෙනුවට ඔවුන් වැන්නන්ව මාරු කරන්නෙමු.,"And if we thought, we would exchange ones like them instead (of them).","And if we thought, we would exchange ones like them instead (of them).",0,ground_truth
"මෙම වසර වන විට, Powell-Jobs හි වටිනාකම දැන් ඩොලර් බිලියන 22 කට වඩා වැඩි ය.","As of this year, FWB is now worth over $22 billion.","As of this year, Powell-Jobs is now worth over $22 billion.",1,ner
දෙවියන් වහන්සේගේ කැමැත්ත ඉටු කිරීම සඳහා ඔහු කළේ කුමක්ද,And what did He do in order to fulfill God's will?,And what did He do in order to fulfill God's will?,0,ground_truth
"කෙසේ වෙතත්, ඔබේ වෙනත් විකල්පයන් අවසන් වූ විට මෙය අත්‍යවශ්‍ය පියවරක් විය හැකිය.","However, this can be a necessary step when your other options are exhausted.","However, this can be a necessary step when your other options are exhausted.",0,ground_truth
